Displacement,Load
5.83036,186.25841
5.8312,186.2692
5.83204,186.27866
5.83287,186.2814
5.83367,186.26956
5.83452,186.29469
5.83536,186.30186
5.83621,186.31175
5.83704,186.33002
5.83787,186.32419
5.83867,186.31903
5.83952,186.34261
5.84037,186.36452
5.84122,186.37193
5.84204,186.37578
5.84287,186.3868
5.84368,186.38271
5.84453,186.40503
5.84537,186.42723
5.84621,186.45251
5.84703,186.44313
5.84786,186.45334
5.84869,186.4604
5.84954,186.47121
5.85038,186.49136
5.8512,186.48759
5.85203,186.49055
5.85286,186.49982
5.85368,186.49667
5.85454,186.52261
5.85536,186.53207
5.8562,186.5441
5.85703,186.5484
5.85787,186.56367
5.8587,186.56735
5.85953,186.56496
5.86036,186.57909
5.8612,186.58952
5.86204,186.60376
5.86287,186.60434
5.86369,186.60938
5.86453,186.62482
5.86536,186.63214
5.8662,186.6429
5.86704,186.67456
5.86786,186.66647
5.86868,186.67307
5.86952,186.68326
5.87036,186.69843
5.8712,186.72661
5.87204,186.73593
5.87287,186.74596
5.87368,186.75388
5.87452,186.75955
5.87537,186.78233
5.87622,186.79367
5.87704,186.80547
5.87786,186.80409
5.87868,186.81375
5.87952,186.82442
5.88037,186.843
5.88121,186.85791
5.88203,186.85713
5.88286,186.86913
5.88368,186.8844
5.88453,186.89508
5.88537,186.91048
5.8862,186.91597
5.88703,186.92693
5.88785,186.92479
5.88868,186.93658
5.88953,186.94484
5.89037,186.96393
5.8912,186.9649
5.89202,186.97134
5.89286,186.98169
5.89369,186.98994
5.89453,187.01918
5.89537,187.01387
5.8962,187.03502
5.89704,187.03546
5.89787,187.04123
5.8987,187.03889
5.89953,187.05246
5.90036,187.0551
5.9012,187.05595
5.90204,187.06348
5.90287,187.06493
5.90369,187.06154
5.90452,187.06158
5.90536,187.07639
5.9062,187.08978
5.90704,187.09639
5.90787,187.10262
5.90869,187.0938
5.90952,187.10281
5.91037,187.12529
5.91121,187.12308
5.91204,187.13493
5.91286,187.13126
5.91367,187.13484
5.91452,187.14546
5.91536,187.17189
5.91621,187.18257
5.91703,187.17799
5.91785,187.18565
5.91868,187.20834
5.91953,187.21884
5.92037,187.23572
5.92121,187.25427
5.92203,187.24548
5.92286,187.24783
5.92368,187.26128
5.92453,187.27699
5.92538,187.29659
5.92621,187.3019
5.92703,187.31105
5.92785,187.30672
5.92869,187.32051
5.92954,187.33589
5.93037,187.35515
5.9312,187.354
5.93203,187.368
5.93286,187.37027
5.93369,187.37978
5.93453,187.39821
5.93537,187.41661
5.9362,187.41724
5.93703,187.42943
5.93786,187.43991
5.93869,187.43576
5.93952,187.45552
5.94036,187.47971
5.94119,187.47647
5.94203,187.50453
5.94286,187.50594
5.94369,187.51372
5.94452,187.5258
5.94537,187.53877
5.94621,187.55437
5.94704,187.56653
5.94787,187.56328
5.94869,187.56093
5.94952,187.57791
5.95038,187.60208
5.95121,187.61687
5.95204,187.61403
5.95286,187.61938
5.95368,187.62242
5.95453,187.64299
5.95538,187.65462
5.95622,187.67624
5.95704,187.66637
5.95785,187.67308
5.95868,187.6723
5.95953,187.69577
5.96037,187.70551
5.96121,187.72139
5.96203,187.71617
5.96285,187.72093
5.96368,187.72685
5.96453,187.74825
5.96538,187.75981
5.9662,187.76413
5.96703,187.7762
5.96785,187.7731
5.96869,187.79158
5.96954,187.80502
5.97037,187.81062
5.9712,187.81448
5.97203,187.82111
5.97286,187.8271
5.97369,187.82277
5.97454,187.84705
5.97537,187.85057
5.9762,187.85777
5.97704,187.86609
5.97786,187.87021
5.97869,187.88441
5.97953,187.89799
5.98037,187.90233
5.9812,187.90683
5.98204,187.92952
5.98287,187.93727
5.98369,187.92944
5.98452,187.94705
5.98536,187.95427
5.9862,187.96877
5.98704,187.97504
5.98785,187.9776
5.98868,187.99284
5.98952,188.00609
5.99037,188.02319
5.99121,188.03506
5.99204,188.04645
5.99285,188.03351
5.99368,188.04652
5.99453,188.06226
5.99538,188.07486
5.99621,188.08041
5.99703,188.08315
5.99784,188.07974
5.99869,188.08855
5.99953,188.11098
6.00038,188.11649
6.00121,188.12767
6.00203,188.11775
6.00285,188.11882
6.00369,188.12709
6.00454,188.14548
6.00538,188.15504
6.0062,188.15749
6.00703,188.15207
6.00785,188.15567
6.0087,188.17648
6.00954,188.17091
6.01037,188.17914
6.0112,188.18709
6.01202,188.19394
6.01285,188.19957
6.0137,188.2171
6.01454,188.23148
6.01537,188.2321
6.0162,188.23651
6.01704,188.24448
6.01786,188.24959
6.01869,188.25616
6.01952,188.26027
6.02036,188.27588
6.0212,188.27617
6.02204,188.28696
6.02286,188.28093
6.02369,188.29428
6.02452,188.31277
6.02537,188.31354
6.02621,188.3324
6.02704,188.3262
6.02785,188.32909
6.02869,188.33318
6.02952,188.34943
6.03037,188.36339
6.03121,188.38277
6.03204,188.38562
6.03285,188.36975
6.03369,188.38058
6.03453,188.39076
6.03538,188.40501
6.0362,188.41203
6.03703,188.42403
6.03785,188.42235
6.03868,188.43648
6.03953,188.4445
6.04038,188.46304
6.0412,188.4633
6.04202,188.46696
6.04284,188.46516
6.04369,188.47527
6.04454,188.48848
6.04537,188.50218
6.0462,188.49936
6.04702,188.49561
6.04785,188.50537
6.04869,188.51276
6.04954,188.52849
6.05036,188.52756
6.05119,188.52632
6.05203,188.54243
6.05286,188.5347
6.0537,188.55008
6.05453,188.5481
6.05537,188.56004
6.0562,188.56013
6.05703,188.55946
6.05786,188.56116
6.0587,188.57416
6.05953,188.57913
6.06036,188.58678
6.0612,188.60431
6.06204,188.62271
6.06286,188.6264
6.06369,188.62587
6.06453,188.6358
6.06537,188.6496
6.06621,188.66011
6.06704,188.6562
6.06785,188.6566
6.06869,188.66351
6.06953,188.67485
6.07037,188.70338
6.07121,188.70802
6.07204,188.71051
6.07284,188.70195
6.07369,188.70959
6.07453,188.72667
6.07538,188.74115
6.07621,188.74513
6.07703,188.74913
6.07785,188.74371
6.07869,188.76094
6.07954,188.77541
6.08038,188.79486
6.0812,188.7831
6.08203,188.78442
6.08284,188.79033
6.0837,188.81371
6.08454,188.82657
6.08538,188.84142
6.08619,188.84044
6.08703,188.85551
6.08785,188.85805
6.0887,188.87904
6.08954,188.88469
6.09037,188.89362
6.09119,188.89679
6.09202,188.90663
6.09285,188.91612
6.09369,188.92429
6.09453,188.93501
6.09536,188.94859
6.09619,188.96004
6.09703,188.95569
6.09786,188.9651
6.09869,188.9691
6.09952,188.98741
6.10036,188.99236
6.1012,188.99492
6.10204,189.00627
6.10285,189.01575
6.10369,189.01411
6.10453,189.0331
6.10537,189.03508
6.10621,189.04712
6.10704,189.04431
6.10785,189.056
6.10869,189.06752
6.10953,189.0826
6.11038,189.09671
6.11121,189.11584
6.11204,189.11432
6.11285,189.10709
6.1137,189.12955
6.11454,189.14694
6.11539,189.15366
6.11621,189.15747
6.11703,189.16103
6.11784,189.16371
6.11869,189.17804
6.11954,189.19617
6.12038,189.21973
6.1212,189.21642
6.12203,189.2294
6.12285,189.2303
6.1237,189.25334
6.12454,189.27405
6.12537,189.27931
6.12619,189.28609
6.12703,189.29967
6.12785,189.29449
6.1287,189.32893
6.12954,189.33879
6.13037,189.34915
6.13119,189.34331
6.13202,189.36737
6.13285,189.37155
6.1337,189.39832
6.13454,189.40492
6.13537,189.42014
6.1362,189.40985
6.13703,189.41658
6.13786,189.43033
6.13869,189.42996
6.13952,189.43364
6.14037,189.46558
6.1412,189.45753
6.14204,189.46426
6.14286,189.46938
6.14369,189.4735
6.14453,189.47498
6.14537,189.49355
6.1462,189.5005
6.14703,189.49808
6.14785,189.50612
6.14869,189.5083
6.14953,189.5172
6.15038,189.53389
6.1512,189.53677
6.15203,189.53844
6.15284,189.53912
6.15369,189.56293
6.15453,189.56451
6.15538,189.58517
6.1562,189.58354
6.15702,189.59451
6.15785,189.60669
6.15869,189.6194
6.15954,189.63287
6.16038,189.63908
6.1612,189.63361
6.16203,189.64699
6.16285,189.64732
6.1637,189.66197
6.16455,189.67578
6.16537,189.67825
6.1662,189.67677
6.16703,189.69156
6.16786,189.69516
6.16871,189.70576
6.16954,189.72064
6.17036,189.71741
6.1712,189.72697
6.17203,189.72864
6.17286,189.7433
6.1737,189.75775
6.17453,189.76022
6.17537,189.77174
6.1762,189.77298
6.17704,189.7812
6.17786,189.80162
6.17869,189.80278
6.17952,189.80782
6.18036,189.82924
6.1812,189.8455
6.18204,189.84625
6.18286,189.85023
6.18369,189.86043
6.18453,189.8709
6.18537,189.88217
6.18621,189.88719
6.18704,189.89124
6.18785,189.89206
6.18869,189.90291
6.18953,189.90611
6.19038,189.91585
6.1912,189.91687
6.19203,189.92197
6.19285,189.92349
6.19369,189.93234
6.19454,189.93655
6.19538,189.95679
6.1962,189.95358
6.19702,189.9563
6.19785,189.96397
6.19869,189.97633
6.19954,189.98872
6.20037,189.99709
6.2012,189.99661
6.20202,190.00787
6.20285,190.01384
6.20369,190.03777
6.20454,190.04831
6.20537,190.05472
6.20619,190.05606
6.20702,190.07422
6.20786,190.0836
6.2087,190.10701
6.20953,190.10745
6.21036,190.11409
6.2112,190.11748
6.21203,190.12708
6.21287,190.142
6.2137,190.14133
6.21453,190.1608
6.21536,190.16246
6.2162,190.16988
6.21704,190.17976
6.21787,190.18962
6.2187,190.20264
6.21953,190.21445
6.22037,190.22614
6.2212,190.2325
6.22203,190.23781
6.22286,190.23807
6.22369,190.245
6.22453,190.25723
6.22537,190.28603
6.2262,190.29173
6.22703,190.29237
6.22785,190.30128
6.22869,190.32663
6.22953,190.33849
6.23038,190.34932
6.23121,190.36336
6.23202,190.35701
6.23285,190.36707
6.23369,190.38164
6.23454,190.39781
6.23538,190.42111
6.2362,190.41531
6.23701,190.4189
6.23785,190.43242
6.2387,190.43845
6.23955,190.45876
6.24037,190.46228
6.24119,190.46471
6.24202,190.46164
6.24286,190.46922
6.24371,190.48955
6.24455,190.49976
6.24536,190.49397
6.24619,190.49997
6.24702,190.50194
6.24786,190.51665
6.24871,190.52635
6.24954,190.53516
6.25036,190.54115
6.25119,190.55005
6.25202,190.55919
6.25286,190.56485
6.25369,190.57474
6.25453,190.58447
6.25536,190.59933
6.2562,190.60645
6.25702,190.61372
6.25786,190.61118
6.25869,190.61514
6.25953,190.63554
6.26036,190.63365
6.2612,190.64455
6.26203,190.64734
6.26285,190.6506
6.26369,190.65776
6.26453,190.67351
6.26538,190.68381
6.26621,190.68607
6.26703,190.68639
6.26785,190.69348
6.26869,190.70161
6.26954,190.7103
6.27038,190.71582
6.27121,190.72078
6.27203,190.72398
6.27285,190.7271
6.2737,190.73985
6.27455,190.75337
6.27537,190.76408
6.2762,190.76968
6.27702,190.76727
6.27786,190.77441
6.27869,190.79469
6.27954,190.80167
6.28037,190.80046
6.28119,190.80774
6.28203,190.80435
6.28286,190.81998
6.28371,190.82983
6.28453,190.83342
6.28536,190.83391
6.28619,190.84097
6.28703,190.8522
6.28787,190.86858
6.2887,190.86816
6.28952,190.8736
6.29036,190.88333
6.29119,190.89093
6.29203,190.90556
6.29287,190.90897
6.2937,190.92084
6.29452,190.91521
6.29536,190.92702
6.2962,190.94177
6.29703,190.93777
6.29787,190.9416
6.29869,190.94951
6.29952,190.96213
6.30036,190.97244
6.30121,190.99852
6.30203,191.00569
6.30286,191.0032
6.30369,191.01767
6.30452,191.02957
6.30537,191.04663
6.3062,191.05159
6.30702,191.05656
6.30785,191.06381
6.3087,191.08572
6.30953,191.08783
6.31037,191.10893
6.3112,191.118
6.31201,191.11554
6.31285,191.12982
6.3137,191.13918
6.31454,191.14661
6.31537,191.15416
6.31619,191.15181
6.31702,191.15186
6.31786,191.15475
6.31871,191.16524
6.31954,191.16959
6.32037,191.16388
6.3212,191.16574
6.32201,191.15961
6.32286,191.17667
6.32371,191.1897
6.32453,191.1965
6.32536,191.20261
6.32619,191.21336
6.32702,191.23082
6.32788,191.24901
6.32871,191.25891
6.32954,191.26744
6.33036,191.27112
6.33119,191.28052
6.33202,191.3047
6.33287,191.32759
6.3337,191.33774
6.33453,191.35254
6.33536,191.36217
6.3362,191.38272
6.33703,191.40111
6.33787,191.41089
6.33869,191.42015
6.33953,191.42561
6.34036,191.43831
6.34121,191.45079
6.34203,191.4483
6.34286,191.4606
6.34369,191.4642
6.34453,191.47685
6.34537,191.48732
6.3462,191.49539
6.34702,191.49196
6.34785,191.50604
6.3487,191.51508
6.34954,191.53531
6.35037,191.54561
6.3512,191.5623
6.35202,191.55693
6.35286,191.56958
6.3537,191.57573
6.35455,191.59465
6.35537,191.59639
6.35619,191.60558
6.35702,191.61081
6.35786,191.63126
6.3587,191.64514
6.35954,191.65215
6.36036,191.64824
6.36119,191.65311
6.36202,191.6568
6.36286,191.67014
6.36371,191.68842
6.36454,191.70294
6.36537,191.69545
6.36618,191.70357
6.36702,191.70377
6.36786,191.71851
6.3687,191.7269
6.36953,191.73355
6.37035,191.73697
6.3712,191.74529
6.37203,191.7518
6.37287,191.76234
6.3737,191.77232
6.37453,191.77803
6.37536,191.78558
6.37621,191.78929
6.37704,191.78052
6.37787,191.79362
6.3787,191.79146
6.37954,191.80508
6.38037,191.80228
6.3812,191.81407
6.38203,191.81972
6.38286,191.81503
6.38369,191.82268
6.38454,191.83905
6.38537,191.84651
6.3862,191.86511
6.38702,191.84854
6.38785,191.86607
6.3887,191.87282
6.38955,191.89792
6.39038,191.89908
6.3912,191.89633
6.39201,191.9012
6.39286,191.90799
6.3937,191.9234
6.39454,191.94382
6.39536,191.94066
6.39618,191.93768
6.39701,191.94621
6.39786,191.9689
6.39871,191.98228
6.39955,191.99466
6.40036,191.9886
6.40118,191.98625
6.40202,192.00127
6.40286,192.00291
6.40371,192.01935
6.40454,192.02554
6.40536,192.03549
6.40619,192.0352
6.40702,192.03862
6.40787,192.05588
6.40871,192.06827
6.40954,192.07237
6.41036,192.07086
6.41119,192.07121
6.41203,192.07658
6.41287,192.09233
6.4137,192.09584
6.41453,192.10237
6.41536,192.10513
6.41619,192.11299
6.41703,192.11603
6.41785,192.12907
6.4187,192.13887
6.41953,192.14932
6.42036,192.15422
6.42118,192.1599
6.42201,192.16568
6.42286,192.18117
6.4237,192.19722
6.42454,192.20828
6.42537,192.2168
6.4262,192.21043
6.42701,192.21101
6.42786,192.22308
6.42871,192.24942
6.42955,192.25273
6.43038,192.24666
6.43119,192.24632
6.43202,192.26099
6.43287,192.27762
6.43371,192.28572
6.43456,192.29889
6.43537,192.29626
6.43618,192.29311
6.43702,192.31717
6.43787,192.32161
6.43872,192.3356
6.43954,192.33035
6.44035,192.33981
6.44117,192.33725
6.44202,192.35388
6.44287,192.37598
6.44371,192.3862
6.44454,192.39993
6.44536,192.39075
6.44618,192.3851
6.44703,192.40109
6.44788,192.41664
6.44871,192.42845
6.44953,192.42711
6.45036,192.42667
6.45118,192.43369
6.45204,192.46234
6.45288,192.46378
6.4537,192.46004
6.45454,192.47118
6.45536,192.48146
6.45618,192.47902
6.45704,192.49333
6.45787,192.50742
6.4587,192.50325
6.45954,192.51404
6.46037,192.51808
6.46119,192.50911
6.46203,192.51997
6.46286,192.52818
6.4637,192.53029
6.46454,192.54207
6.46537,192.54659
6.46618,192.53664
6.46702,192.55232
6.46786,192.56116
6.4687,192.57455
6.46954,192.58633
6.47037,192.58701
6.47118,192.58069
6.47202,192.60226
6.47286,192.60466
6.47371,192.61807
6.47454,192.61432
6.47536,192.62694
6.47617,192.62086
6.47702,192.63368
6.47787,192.65271
6.47871,192.66237
6.47954,192.66586
6.48036,192.66795
6.48118,192.67514
6.48203,192.69247
6.48288,192.70338
6.48371,192.70457
6.48454,192.70953
6.48535,192.7049
6.48619,192.71155
6.48703,192.72537
6.48788,192.73833
6.48871,192.73042
6.48953,192.72575
6.49035,192.73473
6.49118,192.73442
6.49203,192.75668
6.49287,192.76593
6.4937,192.77715
6.49453,192.78467
6.49537,192.78938
6.4962,192.79422
6.49703,192.79491
6.49786,192.80188
6.4987,192.80719
6.49954,192.82306
6.50036,192.81693
6.50119,192.82959
6.50202,192.83144
6.50286,192.84219
6.5037,192.85811
6.50454,192.85576
6.50537,192.87068
6.50619,192.86888
6.50702,192.8914
6.50786,192.89142
6.50871,192.89893
6.50955,192.91418
6.51037,192.91719
6.51118,192.92136
6.51202,192.93137
6.51287,192.94878
6.51371,192.96138
6.51454,192.96477
6.51536,192.96501
6.51617,192.96764
6.51702,192.99481
6.51786,192.9995
6.51871,193.0157
6.51954,193.01534
6.52035,193.01826
6.52118,193.01921
6.52203,193.02882
6.52287,193.04491
6.52371,193.0529
6.52453,193.05418
6.52536,193.06732
6.52618,193.07132
6.52703,193.07817
6.52787,193.09679
6.5287,193.11053
6.52953,193.10803
6.53036,193.11794
6.53118,193.11392
6.53204,193.1357
6.53287,193.14307
6.5337,193.15921
6.53454,193.1671
6.53537,193.1759
6.53619,193.18118
6.53703,193.19318
6.53786,193.20131
6.5387,193.22041
6.53954,193.2384
6.54037,193.24582
6.54119,193.24866
6.54203,193.26746
6.54286,193.28392
6.5437,193.30408
6.54454,193.30867
6.54537,193.3222
6.54618,193.31575
6.54702,193.33351
6.54786,193.35008
6.54871,193.35823
6.54954,193.38004
6.55037,193.37476
6.55118,193.37373
6.55203,193.38742
6.55287,193.40695
6.55371,193.41338
6.55454,193.41957
6.55536,193.42784
6.55617,193.42912
6.55703,193.45558
6.55787,193.47166
6.55871,193.47757
6.55953,193.48238
6.56035,193.48416
6.56117,193.49651
6.56203,193.51788
6.56287,193.53651
6.56371,193.55148
6.56453,193.54198
6.56536,193.56451
6.56618,193.56824
6.56704,193.59402
6.56787,193.59422
6.56871,193.60645
6.56953,193.6133
6.57036,193.62088
6.57119,193.63034
6.57203,193.64406
6.57286,193.64995
6.57369,193.65685
6.57453,193.66344
6.57536,193.67433
6.57619,193.66901
6.57703,193.6864
6.57786,193.68193
6.5787,193.687
6.57953,193.69067
6.58036,193.69379
6.58119,193.69031
6.58202,193.69662
6.58286,193.70284
6.5837,193.71143
6.58454,193.71133
6.58537,193.71162
6.58618,193.70331
6.58702,193.71425
6.58787,193.73506
6.58871,193.74706
6.58955,193.7588
6.59037,193.75813
6.59118,193.75737
6.59203,193.76819
6.59287,193.77827
6.59372,193.79753
6.59454,193.79663
6.59535,193.80595
6.59618,193.81139
6.59703,193.83078
6.59787,193.8596
6.59871,193.87778
6.59953,193.88161
6.60035,193.88095
6.60118,193.89728
6.60203,193.91751
6.60288,193.9366
6.60371,193.94176
6.60453,193.95026
6.60535,193.94937
6.60619,193.96672
6.60703,193.97902
6.60787,193.97964
6.6087,194.00711
6.60952,194.01575
6.61035,194.01935
6.61119,194.0282
6.61204,194.04826
6.61287,194.04321
6.6137,194.0457
6.61453,194.04564
6.61536,194.04552
6.6162,194.04761
6.61703,194.04642
6.61787,194.05087
6.61871,194.04335
6.61954,194.04054
6.62037,194.04776
6.6212,194.04865
6.62202,194.04156
6.62286,194.04474
6.6237,194.05946
6.62454,194.05667
6.62536,194.05585
6.62618,194.05016
6.62702,194.05676
6.62786,194.0616
6.62871,194.07812
6.62954,194.08238
6.63035,194.07202
6.63118,194.07558
6.63202,194.08682
6.63286,194.11162
6.63371,194.13432
6.63453,194.14571
6.63535,194.1492
6.63618,194.17123
6.63703,194.19351
6.63788,194.21695
6.63871,194.23129
6.63954,194.24156
6.64035,194.23892
6.64119,194.26106
6.64204,194.28285
6.64288,194.31105
6.64371,194.31587
6.64454,194.33957
6.64535,194.34485
6.6462,194.36432
6.64704,194.37868
6.64788,194.40619
6.6487,194.41426
6.64953,194.42706
6.65035,194.41547
6.65119,194.43633
6.65203,194.44514
6.65287,194.45758
6.6537,194.46596
6.65453,194.47159
6.65536,194.47969
6.6562,194.49292
6.65703,194.49185
6.65786,194.50346
6.6587,194.52008
6.65953,194.53018
6.66036,194.5336
6.66119,194.54054
6.66202,194.54602
6.66286,194.5457
6.66371,194.55777
6.66454,194.55315
6.66536,194.54671
6.66619,194.5369
6.66702,194.54507
6.66787,194.55357
6.66871,194.55605
6.66954,194.56056
6.67035,194.55786
6.67118,194.55896
6.67202,194.56242
6.67287,194.57948
6.67371,194.58455
6.67454,194.57784
6.67535,194.58035
6.67618,194.58862
6.67703,194.60092
6.67787,194.62384
6.6787,194.62617
6.67952,194.62617
6.68035,194.63512
6.68118,194.64146
6.68203,194.66774
6.68288,194.68187
6.6837,194.68611
6.68452,194.69505
6.68535,194.70374
6.68619,194.71974
6.68704,194.74812
6.68787,194.75485
6.68869,194.75826
6.68953,194.7621
6.69037,194.79247
6.6912,194.79497
6.69203,194.80457
6.69287,194.81966
6.6937,194.8226
6.69454,194.84323
6.69536,194.83836
6.6962,194.8521
6.69703,194.85786
6.69786,194.87093
6.6987,194.87889
6.69954,194.88928
6.70036,194.89409
6.70119,194.89899
6.70202,194.90494
6.70287,194.92526
6.7037,194.9285
6.70454,194.93594
6.70535,194.94031
6.70618,194.94112
6.70702,194.95671
6.70787,194.97461
6.70872,194.99779
6.70954,194.99748
6.71036,194.99724
6.71118,194.99803
6.71202,195.00729
6.71287,195.02541
6.71371,195.03398
6.71453,195.03578
6.71534,195.02969
6.71619,195.04109
6.71704,195.0632
6.71788,195.07996
6.71871,195.07475
6.71953,195.07268
6.72035,195.07355
6.72119,195.09607
6.72204,195.10701
6.72288,195.12271
6.72371,195.12605
6.72453,195.13145
6.72535,195.12909
6.72619,195.14618
6.72704,195.15475
6.72787,195.15756
6.72869,195.16718
6.72953,195.18794
6.73035,195.1904
6.73119,195.20818
6.73203,195.21877
6.73286,195.23366
6.7337,195.245
6.73454,195.25493
6.73536,195.25757
6.7362,195.27356
6.73703,195.28091
6.73786,195.28886
6.7387,195.3026
6.73954,195.30637
6.74036,195.31833
6.74119,195.31662
6.74202,195.33644
6.74286,195.34856
6.74371,195.36049
6.74455,195.36827
6.74536,195.37186
6.74618,195.36821
6.74703,195.3765
6.74787,195.3931
6.74871,195.40068
6.74954,195.4016
6.75035,195.39632
6.75119,195.40118
6.75203,195.41316
6.75288,195.42149
6.75371,195.42699
6.75453,195.42982
6.75534,195.43433
6.75618,195.44824
6.75703,195.46506
6.75788,195.47807
6.7587,195.48416
6.75953,195.48917
6.76035,195.49139
6.76119,195.50963
6.76204,195.52017
6.76288,195.53477
6.7637,195.53508
6.76453,195.54678
6.76535,195.5546
6.76619,195.55829
6.76704,195.57666
6.76787,195.59201
6.7687,195.60223
6.76953,195.61061
6.77036,195.60576
6.7712,195.62695
6.77204,195.63458
6.77286,195.63608
6.7737,195.64398
6.77454,195.65091
6.77535,195.65187
6.7762,195.66504
6.77702,195.66466
6.77786,195.68169
6.7787,195.69331
6.77954,195.7011
6.78036,195.70605
6.78119,195.71274
6.78203,195.72691
6.78287,195.72514
6.7837,195.73769
6.78454,195.74129
6.78535,195.74133
6.78618,195.74937
6.78703,195.76381
6.78787,195.78053
6.7887,195.78247
6.78953,195.79239
6.79034,195.79488
6.79118,195.80981
6.79203,195.82651
6.79288,195.8383
6.7937,195.84425
6.79452,195.84969
6.79535,195.85416
6.79619,195.86969
6.79704,195.88533
6.79788,195.89261
6.79871,195.89757
6.79953,195.89821
6.80035,195.9019
6.8012,195.91487
6.80204,195.93753
6.80288,195.94867
6.8037,195.94359
6.80453,195.95691
6.80536,195.96393
6.8062,195.97629
6.80705,195.98755
6.80787,195.98572
6.80869,195.99001
6.80953,196.00511
6.81035,196.00522
6.8112,196.02023
6.81203,196.02202
6.81287,196.03679
6.8137,196.04262
6.81454,196.05099
6.81537,196.06223
6.81619,196.05775
6.81703,196.06842
6.81786,196.0726
6.8187,196.08139
6.81954,196.09229
6.82036,196.08971
6.82119,196.08954
6.82202,196.11005
6.82287,196.12141
6.8237,196.13034
6.82454,196.13344
6.82535,196.13443
6.82618,196.14893
6.82703,196.1593
6.82788,196.18021
6.82871,196.18074
6.82953,196.181
6.83035,196.18091
6.83119,196.18451
6.83203,196.2002
6.83288,196.2029
6.8337,196.21274
6.83453,196.20847
6.83535,196.21147
6.83618,196.2178
6.83703,196.2406
6.83787,196.2485
6.8387,196.24481
6.83952,196.25377
6.84035,196.26108
6.84119,196.2735
6.84204,196.28609
6.84287,196.2905
6.84369,196.29793
6.84452,196.29964
6.84535,196.31093
6.8462,196.32545
6.84704,196.3277
6.84786,196.34399
6.84869,196.34795
6.84953,196.35359
6.85036,196.37325
6.8512,196.38283
6.85203,196.39957
6.85287,196.40675
6.8537,196.41298
6.85454,196.41805
6.85537,196.43616
6.85619,196.42862
6.85703,196.44052
6.85787,196.45911
6.85871,196.47437
6.85954,196.47365
6.86036,196.47885
6.86119,196.49829
6.86203,196.51021
6.86287,196.51489
6.86371,196.53294
6.86453,196.53525
6.86535,196.53624
6.86619,196.55336
6.86703,196.55904
6.86788,196.58414
6.86871,196.58194
6.86953,196.58063
6.87034,196.58656
6.87118,196.59555
6.87203,196.61252
6.87288,196.6371
6.87369,196.62357
6.87452,196.62677
6.87534,196.64445
6.87619,196.66806
6.87704,196.67261
6.87788,196.68785
6.8787,196.67598
6.87952,196.68373
6.88035,196.68745
6.8812,196.70351
6.88204,196.71471
6.88287,196.71458
6.88369,196.71596
6.88453,196.72174
6.88536,196.72316
6.8862,196.74069
6.88704,196.75113
6.88787,196.75562
6.8887,196.75337
6.88953,196.76192
6.89036,196.76784
6.8912,196.77528
6.89202,196.77969
6.89287,196.78674
6.8937,196.79747
6.89453,196.79657
6.89536,196.80281
6.89618,196.80643
6.89702,196.82509
6.89786,196.82506
6.89869,196.83755
6.89953,196.8486
6.90035,196.85168
6.90119,196.86728
6.90203,196.86848
6.90287,196.88112
6.90371,196.88496
6.90454,196.89188
6.90535,196.88361
6.90619,196.90225
6.90704,196.91278
6.90788,196.92094
6.90871,196.93649
6.90953,196.93292
6.91035,196.92792
6.9112,196.95482
6.91204,196.96483
6.91288,196.97208
6.9137,196.98061
6.91452,196.98486
6.91535,196.98926
6.91619,196.99446
6.91704,197.01373
6.91787,197.01811
6.91869,197.02153
6.91952,197.03175
6.92035,197.03986
6.9212,197.05901
6.92204,197.06784
6.92287,197.08527
6.92369,197.08023
6.92452,197.09209
6.92536,197.09514
6.9262,197.11353
6.92704,197.1127
6.92786,197.11349
6.92869,197.12817
6.92953,197.13245
6.93036,197.13817
6.93121,197.14598
6.93203,197.14752
6.93286,197.15675
6.9337,197.15742
6.93453,197.16539
6.93536,197.17696
6.9362,197.18295
6.93703,197.18895
6.93786,197.18875
6.93871,197.19713
6.93954,197.19632
6.94035,197.19681
6.94119,197.20375
6.94203,197.21042
6.94287,197.22043
6.9437,197.23232
6.94452,197.21791
6.94534,197.22823
6.94619,197.23335
6.94703,197.25307
6.94788,197.25917
6.9487,197.25786
6.94952,197.25409
6.95035,197.25291
6.95119,197.25597
6.95204,197.28412
6.95288,197.28279
6.9537,197.27609
6.95451,197.2682
6.95535,197.27576
6.9562,197.28732
6.95705,197.30704
6.95787,197.29912
6.9587,197.30437
6.95952,197.29803
6.96036,197.31395
6.96121,197.32426
6.96205,197.33301
6.96287,197.3221
6.9637,197.33205
6.96453,197.33798
6.96537,197.35429
6.96621,197.35867
6.96704,197.37747
6.96786,197.37628
6.96869,197.37878
6.96952,197.39108
6.97036,197.408
6.9712,197.42302
6.97203,197.43063
6.97286,197.44209
6.9737,197.45946
6.97453,197.46933
6.97537,197.47435
6.97619,197.48288
6.97703,197.49428
6.97786,197.50926
6.97871,197.51692
6.97953,197.5195
6.98035,197.53165
6.98119,197.54305
6.98203,197.55339
6.98287,197.56981
6.98371,197.58125
6.98452,197.57182
6.98535,197.58061
6.98619,197.59474
6.98704,197.60953
6.98788,197.63002
6.9887,197.62846
6.98952,197.62541
6.99035,197.6348
6.99119,197.65137
6.99204,197.66779
6.99287,197.67979
6.9937,197.68159
6.99451,197.67989
6.99535,197.68852
6.9962,197.69769
